# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00049103 -1.50000 10.07918 0.8082674742 2.4215817771    0.800  2.075  3.6929  1.989    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-10      0.00 7.492e-01 2.503e-01 8.227e-05 2.493e-05 2.106e-04 -1.000 4.941e-04 -0.419 -0.385 0.056 -1.005
0.00049103 -1.50000 10.07918 0.8083149791 2.4215980012    0.800  2.118  3.6908  1.938    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-10      0.00 7.492e-01 2.503e-01 8.226e-05 2.494e-05 2.106e-04 -1.000 4.940e-04 -0.524 -0.486 -0.040 -1.111
0.00049103 -1.50000 10.07918 0.8083592057 2.4216131038    0.799  2.160  3.6886  1.887    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-10      0.00 7.492e-01 2.504e-01 8.226e-05 2.494e-05 2.106e-04 -1.000 4.941e-04 -0.629 -0.587 -0.134 -1.217
0.00049103 -1.50000 10.07918 0.8083999753 2.4216270241    0.799  2.202  3.6865  1.837    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-10      0.00 7.491e-01 2.504e-01 8.226e-05 2.494e-05 2.106e-04 -1.000 4.941e-04 -0.734 -0.687 -0.228 -1.322
0.00049103 -1.50000 10.07918 0.8084357977 2.4216392540    0.798  2.242  3.6842  1.788    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-10      0.00 7.491e-01 2.504e-01 8.226e-05 2.494e-05 2.106e-04 -1.000 4.941e-04 -0.834 -0.782 -0.316 -1.423
0.00049103 -1.50000 10.07918 0.8084706664 2.4216511571    0.798  2.283  3.6821  1.737    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-10      0.00 7.491e-01 2.504e-01 8.226e-05 2.495e-05 2.106e-04 -1.000 4.940e-04 -0.938 -0.882 -0.409 -1.529
0.00049103 -1.50000 10.07918 0.8085013628 2.4216616349    0.797  2.322  3.6798  1.688    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.495e-05 2.106e-04 -1.000 4.941e-04 -1.036 -0.976 -0.495 -1.629
0.00049103 -1.50000 10.07918 0.8085311651 2.4216718066    0.797  2.363  3.6776  1.638    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.495e-05 2.106e-04 -1.000 4.941e-04 -1.138 -1.073 -0.583 -1.733
0.00049103 -1.50000 10.07918 0.8085576296 2.4216808384    0.796  2.402  3.6753  1.590    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.495e-05 2.107e-04 -1.000 4.940e-04 -1.235 -1.164 -0.666 -1.831
0.00049103 -1.50000 10.07918 0.8085883856 2.4216913340    0.795  2.451  3.6724  1.529    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -6.77e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.496e-05 2.107e-04 -1.000 4.940e-04 -1.357 -1.279 -0.770 -1.955
0.00049103 -1.50000 10.07918 0.8086157441 2.4217006694    0.794  2.498  3.6695  1.470    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.496e-05 2.107e-04 -1.000 4.941e-04 -1.474 -1.389 -0.867 -2.075
0.00049103 -1.50000 10.07918 0.8086372614 2.4217080111    0.793  2.538  3.6672  1.420    3  0.000  0.521     7.91     6.15     4.35     3.37     2.72  3  -9.4e-10      0.00 7.491e-01 2.504e-01 8.225e-05 2.496e-05 2.107e-04 -1.000 4.941e-04 -1.574 -1.481 -0.949 -2.175
0.00049103 -1.50000 10.07918 0.8086600900 2.4217157997    0.792  2.583  3.6643  1.362    3  0.000  0.521     8.94     6.83     4.80     3.72     3.01  3 -1.11e-09      0.00 7.491e-01 2.504e-01 8.225e-05 2.496e-05 2.107e-04 -1.000 4.941e-04 -1.688 -1.585 -1.039 -2.290
0.00049103 -1.50000 10.07918 0.8086784482 2.4217220628    0.791  2.622  3.6619  1.313    3  0.000  0.521     9.91     7.46     5.23     4.06     3.28  3 -1.29e-09      0.00 7.491e-01 2.504e-01 8.225e-05 2.496e-05 2.107e-04 -1.000 4.941e-04 -1.786 -1.675 -1.116 -2.389
0.00049103 -1.50000 10.07918 0.8086977005 2.4217286305    0.789  2.666  3.6589  1.256    3  0.000  0.521    11.18     8.27     5.76     4.48     3.63  3 -1.53e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.496e-05 2.107e-04 -1.000 4.940e-04 -1.896 -1.774 -1.200 -2.499
0.00049103 -1.50000 10.07918 0.8087161779 2.4217349336    0.788  2.712  3.6559  1.198    3  0.000  0.521    12.65     9.19     6.37     4.96     4.02  3 -1.82e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.496e-05 2.107e-04 -1.000 4.940e-04 -2.010 -1.875 -1.286 -2.611
0.00049103 -1.50000 10.07918 0.8087334037 2.4217408094    0.786  2.758  3.6529  1.139    3  0.000  0.521    14.33    10.22     7.05     5.50     4.46  2 -2.17e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.126 -1.977 -1.375 -2.722
0.00049103 -1.50000 10.07918 0.8087483644 2.4217459123    0.784  2.801  3.6499  1.082    3  0.000  0.521    16.14    11.30     7.77     6.07     4.92  2 -2.56e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.234 -2.071 -1.455 -2.826
0.00049103 -1.50000 10.07918 0.8087630868 2.4217509338    0.782  2.847  3.6469  1.024    3  0.000  0.521    18.25    12.55     8.59     6.72     5.45  2 -3.04e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.347 -2.169 -1.540 -2.934
0.00049103 -1.50000 10.07918 0.8087757826 2.4217552638    0.780  2.889  3.6438  0.968    3  0.000  0.521    20.53    13.88     9.45     7.41     6.01  2 -3.58e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.453 -2.259 -1.614 -3.034
0.00049103 -1.50000 10.07918 0.8087881207 2.4217594717    0.777  2.933  3.6408  0.911    3  0.000  0.521    23.17    15.39    10.43     8.19     6.64  2 -4.24e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.563 -2.352 -1.691 -3.138
0.00049103 -1.50000 10.07918 0.8087996840 2.4217634152    0.775  2.977  3.6377  0.853    3  0.000  0.521    26.18    17.07    11.51     9.05     7.34  1 -5.02e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.673 -2.445 -1.767 -3.242
0.00049103 -1.50000 10.07918 0.8088097572 2.4217668505    0.772  3.018  3.6346  0.798    3  0.000  0.521    29.40    18.84    12.65     9.97     8.08  1  -5.9e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.776 -2.529 -1.833 -3.337
0.00049103 -1.50000 10.07918 0.8088195920 2.4217702043    0.769  3.061  3.6316  0.741    3  0.000  0.521    33.12    20.85    13.93    10.99     8.92  1 -6.96e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.882 -2.616 -1.904 -3.436
0.00049103 -1.50000 10.07918 0.8088287115 2.4217733141    0.765  3.103  3.6284  0.684    3  0.000  0.521    37.33    23.07    15.35    12.13     9.85  1 -8.21e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -2.988 -2.702 -1.972 -3.533
0.00049103 -1.50000 10.07918 0.8088370562 2.4217761597    0.761  3.144  3.6253  0.628    3  0.000  0.521    41.97    25.48    16.87    13.36    10.84  1 -9.65e-09      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -3.091 -2.784 -2.036 -3.626
0.00049103 -1.50000 10.07918 0.8088453412 2.4217789848    0.757  3.188  3.6223  0.570    3  0.000  0.521    47.44    28.27    18.63    14.78    12.00  1 -1.14e-08      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -3.200 -2.873 -2.106 -3.726
0.00049103 -1.50000 10.07918 0.8088527918 2.4217815253    0.752  3.229  3.6192  0.514    3  0.000  0.521    53.39    31.24    20.49    16.28    13.22  1 -1.34e-08      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -3.303 -2.954 -2.169 -3.818
0.00049103 -1.50000 10.07918 0.8088599443 2.4217839642    0.747  3.271  3.6162  0.457    3  0.000  0.521    60.17    34.56    22.56    17.96    14.59  1 -1.59e-08      0.00 7.491e-01 2.504e-01 8.224e-05 2.497e-05 2.107e-04 -1.000 4.941e-04 -3.406 -3.034 -2.228 -3.911
0.00049103 -1.50000 10.07918 0.8088659644 2.4217860169    0.741  3.304  3.6138  0.411    3  0.000  0.521    66.23    37.48    24.37    19.43    15.78  1 -1.82e-08      0.00 7.491e-01 2.504e-01 8.224e-05 2.498e-05 2.107e-04 -1.000 4.941e-04 -3.489 -3.098 -2.273 -3.984
0.00049103 -1.50000 10.07918 0.8088659644 2.4217860169    0.741  1.725  3.7712  2.620    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.458 0.398 0.671 -0.047
0.00049103 -1.50000 10.07918 0.8088693023 2.4217871550    0.741  1.731  3.7695  2.607    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.442 0.383 0.659 -0.066
0.00049103 -1.50000 10.07918 0.8089247346 2.4218060539    0.741  1.743  3.7685  2.591    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.413 0.355 0.633 -0.096
0.00049103 -1.50000 10.07918 0.8089807630 2.4218251531    0.742  1.745  3.7687  2.590    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.409 0.350 0.628 -0.100
0.00049103 -1.50000 10.07918 0.8090381026 2.4218446961    0.742  1.745  3.7694  2.592    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.407 0.348 0.624 -0.101
0.00049103 -1.50000 10.07918 0.8090949059 2.4218640532    0.742  1.745  3.7705  2.597    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.406 0.346 0.621 -0.100
0.00049103 -1.50000 10.07918 0.8091482520 2.4218822293    0.742  1.745  3.7718  2.602    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.407 0.346 0.618 -0.097
0.00049103 -1.50000 10.07918 0.8092007637 2.4219001184    0.742  1.744  3.7734  2.609    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.409 0.347 0.615 -0.093
0.00049103 -1.50000 10.07918 0.8092538714 2.4219182078    0.742  1.744  3.7753  2.618    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.411 0.348 0.613 -0.088
0.00049103 -1.50000 10.07918 0.8093093634 2.4219371065    0.742  1.742  3.7773  2.627    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.414 0.349 0.610 -0.082
0.00049103 -1.50000 10.07918 0.8093641400 2.4219557586    0.742  1.741  3.7794  2.636    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.417 0.350 0.607 -0.076
0.00049103 -1.50000 10.07918 0.8094205260 2.4219749557    0.742  1.740  3.7813  2.645    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.419 0.351 0.605 -0.070
0.00049103 -1.50000 10.07918 0.8094763756 2.4219939671    0.742  1.740  3.7831  2.653    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.421 0.351 0.602 -0.066
0.00049103 -1.50000 10.07918 0.8095316291 2.4220127726    0.742  1.739  3.7845  2.659    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.422 0.352 0.600 -0.062
0.00049103 -1.50000 10.07918 0.8095851541 2.4220309870    0.742  1.739  3.7854  2.663    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.423 0.352 0.598 -0.060
0.00049103 -1.50000 10.07918 0.8096085191 2.4220389372    0.742  1.739  3.7859  2.665    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.423 0.352 0.597 -0.059
0.00049103 -1.50000 10.07918 0.8096206188 2.4220430541    0.742  1.739  3.7860  2.666    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.423 0.352 0.597 -0.059
0.00049103 -1.50000 10.07918 0.8096739054 2.4220611828    0.742  1.739  3.7863  2.666    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.422 0.350 0.595 -0.059
0.00049103 -1.50000 10.07918 0.8097278476 2.4220795318    0.742  1.740  3.7861  2.665    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.420 0.349 0.594 -0.061
0.00049103 -1.50000 10.07918 0.8097808957 2.4220975739    0.742  1.741  3.7855  2.662    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.418 0.347 0.593 -0.065
0.00049103 -1.50000 10.07918 0.8098331094 2.4221153295    0.742  1.742  3.7843  2.656    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.414 0.344 0.592 -0.070
0.00049103 -1.50000 10.07918 0.8098851442 2.4221330217    0.743  1.744  3.7827  2.647    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.409 0.340 0.592 -0.078
0.00049103 -1.50000 10.07918 0.8099367619 2.4221505695    0.743  1.747  3.7806  2.637    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.403 0.336 0.591 -0.087
0.00049103 -1.50000 10.07918 0.8099884987 2.4221681552    0.743  1.749  3.7783  2.625    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.397 0.330 0.590 -0.098
0.00049103 -1.50000 10.07918 0.8099933863 2.4221698164    0.743  1.750  3.7781  2.624    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.396 0.330 0.590 -0.099
0.00049103 -1.50000 10.07918 0.8100014329 2.4221725512    0.743  1.750  3.7777  2.621    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.395 0.329 0.590 -0.100
0.00049103 -1.50000 10.07918 0.8100488782 2.4221886754    0.743  1.753  3.7754  2.609    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.942e-04 0.387 0.323 0.588 -0.112
0.00049103 -1.50000 10.07918 0.8100950718 2.4222043720    0.743  1.757  3.7729  2.596    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.378 0.316 0.585 -0.125
0.00049103 -1.50000 10.07918 0.8101445436 2.4222211804    0.743  1.761  3.7702  2.580    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.367 0.307 0.582 -0.140
0.00049103 -1.50000 10.07918 0.8101915717 2.4222371562    0.743  1.766  3.7676  2.565    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.355 0.297 0.577 -0.156
0.00049103 -1.50000 10.07918 0.8102366328 2.4222524619    0.743  1.771  3.7652  2.551    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.343 0.287 0.571 -0.171
0.00049103 -1.50000 10.07918 0.8102831244 2.4222682514    0.743  1.776  3.7629  2.536    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.330 0.276 0.564 -0.188
0.00049103 -1.50000 10.07918 0.8103287220 2.4222837352    0.743  1.782  3.7607  2.522    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.316 0.263 0.556 -0.205
0.00049103 -1.50000 10.07918 0.8103747964 2.4222993789    0.743  1.787  3.7588  2.509    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.302 0.251 0.547 -0.222
0.00049103 -1.50000 10.07918 0.8104209304 2.4223150408    0.743  1.794  3.7569  2.495    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.286 0.237 0.537 -0.240
0.00049103 -1.50000 10.07918 0.8104673028 2.4223307816    0.743  1.801  3.7548  2.479    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.267 0.220 0.524 -0.262
0.00049103 -1.50000 10.07918 0.8104766011 2.4223339376    0.743  1.803  3.7545  2.476    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.264 0.217 0.522 -0.266
0.00049103 -1.50000 10.07918 0.8105241656 2.4223500805    0.743  1.813  3.7519  2.456    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.238 0.193 0.503 -0.295
0.00049103 -1.50000 10.07918 0.8105710745 2.4223659987    0.743  1.827  3.7486  2.428    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.202 0.160 0.476 -0.336
0.00049103 -1.50000 10.07918 0.8106105328 2.4223793869    0.743  1.859  3.7425  2.372    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.123 0.087 0.416 -0.422
0.00049103 -1.50000 10.07918 0.8106318712 2.4223866265    0.743  1.899  3.7355  2.304    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 0.023 -0.008 0.335 -0.532
0.00049103 -1.50000 10.07918 0.8106415272 2.4223899023    0.743  1.941  3.7292  2.237    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.083 -0.107 0.249 -0.645
0.00049103 -1.50000 10.07918 0.8106458783 2.4223913785    0.743  1.983  3.7238  2.174    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.187 -0.205 0.163 -0.755
0.00049103 -1.50000 10.07918 0.8106478453 2.4223920458    0.743  2.020  3.7195  2.119    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.280 -0.294 0.084 -0.853
0.00049103 -1.50000 10.07918 0.8106486797 2.4223923288    0.743  2.042  3.7172  2.088    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.335 -0.345 0.037 -0.910
0.00049103 -1.50000 10.07918 0.8106487393 2.4223923491    0.743  2.043  3.7172  2.087    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.337 -0.347 0.036 -0.911
0.00049103 -1.50000 10.07918 0.8106498122 2.4223927130    0.743  2.084  3.7135  2.032    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.439 -0.444 -0.052 -1.017
0.00049103 -1.50000 10.07918 0.8106508255 2.4223930568    0.743  2.120  3.7104  1.983    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.529 -0.529 -0.131 -1.110
0.00049103 -1.50000 10.07918 0.8106517196 2.4223933601    0.743  2.143  3.7085  1.953    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.587 -0.584 -0.181 -1.169
0.00049103 -1.50000 10.07918 0.8106526732 2.4223936836    0.743  2.162  3.7071  1.928    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.634 -0.629 -0.222 -1.217
0.00049103 -1.50000 10.07918 0.8106541634 2.4223941891    0.743  2.164  3.7069  1.924    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.942e-04 -0.641 -0.636 -0.229 -1.225
0.00049103 -1.50000 10.07918 0.8106567860 2.4223950788    0.743  2.160  3.7073  1.931    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.422e-01 2.573e-01 8.499e-05 2.500e-05 2.160e-04 -1.000 4.941e-04 -0.629 -0.625 -0.218 -1.213
